PARENT_ID,ACCT_ID,INDICATION,TOTAL_TRX,DATE,DISTRICT
245574733,30368283,A,0,2021-07-02,NEW YORK NY
245431717,155093549,A,0,2021-07-02,NEW YORK NY
245431717,155093549,A,0,2021-07-17,NEW YORK NY
245431717,155093549,A,0,2021-07-21,NEW YORK NY
32336719,246810777,A,0,2021-07-16,NEW YORK NY
46604711,159776387,A,0,2021-07-02,NEW YORK NY
46604711,159776387,A,0,2021-07-30,NEW YORK NY
32634439,172543115,A,0,2021-07-30,PHILADELPHIA PA
32068489,106178319,A,0,2021-07-07,WASHINGTON DC
31646955,157438725,A,0,2021-07-16,WASHINGTON DC
31646955,157438725,A,0,2021-07-20,WASHINGTON DC
31646955,157438725,A,0,2021-07-21,WASHINGTON DC
31646955,157438725,A,0,2021-07-23,WASHINGTON DC
31646955,157438725,A,0,2021-07-24,WASHINGTON DC
31646955,157438725,A,0,2021-07-29,WASHINGTON DC
32133709,255623345,A,0,2021-07-03,WASHINGTON DC
245431721,172200215,A,0,2021-08-11,CHICAGO IL
31668733,246144867,A,0,2021-08-10,NASHVILLE TN
255605895,255605895,A,0,2021-08-12,NEW ENGLAND
245574733,30368283,A,0,2021-08-04,NEW YORK NY
245431717,155093549,A,0,2021-08-05,NEW YORK NY
245431717,155093549,A,0,2021-08-13,NEW YORK NY
32336719,246810777,A,0,2021-08-07,NEW YORK NY
46604711,159776387,A,0,2021-08-12,NEW YORK NY
32634439,172543115,A,0,2021-08-10,PHILADELPHIA PA
32634439,172543115,A,0,2021-08-12,PHILADELPHIA PA
32068489,106178319,A,0,2021-08-09,WASHINGTON DC
31646955,157438725,A,0,2021-08-03,WASHINGTON DC
31646955,157438725,A,0,2021-08-05,WASHINGTON DC
31646955,157438725,A,0,2021-08-06,WASHINGTON DC
31646955,157438725,A,0,2021-08-10,WASHINGTON DC
46604711,159776387,A,0,2020-02-17,NEW YORK NY
245431717,155093549,A,0,2021-05-25,NEW YORK NY
246084885,168237117,A,0,2021-05-03,NEW YORK NY
245432029,240851013,A,0,2021-05-03,CHICAGO IL
245432029,240851013,A,0,2021-05-26,CHICAGO IL
245431667,2006594729,A,0,2021-05-12,NASHVILLE TN
31668733,246144867,A,0,2021-05-10,NASHVILLE TN
32007779,30101083,A,0,2021-05-25,NEW ENGLAND
245574733,30368283,A,0,2021-05-19,NEW YORK NY
245574733,30368283,A,0,2021-05-21,NEW YORK NY
245574733,30368283,A,0,2021-05-27,NEW YORK NY
245431717,155093549,A,0,2021-05-13,NEW YORK NY
245431717,155093549,A,0,2021-05-14,NEW YORK NY
245431717,155093549,A,0,2021-05-21,NEW YORK NY
245431717,155093549,A,0,2021-05-26,NEW YORK NY
46604711,159776387,A,0,2021-05-05,NEW YORK NY
46604711,159776387,A,0,2021-05-10,NEW YORK NY
31762397,31689091,A,0,2021-05-26,NEW YORK NY
32634439,172543115,A,0,2021-05-05,PHILADELPHIA PA
32567703,30332897,A,0,2021-05-17,WASHINGTON DC
246197793,246197793,A,0,2021-06-02,CHICAGO IL
219416353,245568711,A,0,2021-06-30,CHICAGO IL
246861381,106206473,A,0,2021-06-06,CHICAGO IL
2002545959,249032687,A,0,2021-06-02,NEW ENGLAND
255605895,255605895,A,0,2021-06-28,NEW ENGLAND
32468903,2002474797,A,0,2021-06-28,NEW ENGLAND
245928443,32428881,A,0,2021-06-02,NEW ENGLAND
245928443,32428881,A,0,2021-06-30,NEW ENGLAND
245574733,30368283,A,0,2021-06-09,NEW YORK NY
245431717,155093549,A,0,2021-06-01,NEW YORK NY
245431717,155093549,A,0,2021-06-05,NEW YORK NY
245431717,155093549,A,0,2021-06-23,NEW YORK NY
245431717,155093549,A,0,2021-06-25,NEW YORK NY
32336719,246810777,A,0,2021-06-04,NEW YORK NY
246084885,168237117,A,0,2021-06-15,NEW YORK NY
46604711,159776387,A,0,2021-06-01,NEW YORK NY
46604711,159776387,A,0,2021-06-10,NEW YORK NY
46604711,159776387,A,0,2021-06-15,NEW YORK NY
46604711,159776387,A,0,2021-06-17,NEW YORK NY
46604711,159776387,A,0,2021-06-23,NEW YORK NY
46604711,159776387,A,0,2021-06-25,NEW YORK NY
32634439,172543115,A,0,2021-06-21,PHILADELPHIA PA
44171753,255508405,A,0,2021-06-29,WASHINGTON DC
31584745,2001268891,A,0,2021-06-23,WASHINGTON DC
31646955,157438725,A,0,2021-06-09,WASHINGTON DC
31646955,157438725,A,0,2021-06-11,WASHINGTON DC
31646955,157438725,A,0,2021-06-15,WASHINGTON DC
31646955,157438725,A,0,2021-06-16,WASHINGTON DC
31646955,157438725,A,0,2021-06-17,WASHINGTON DC
31646955,157438725,A,0,2021-06-18,WASHINGTON DC
31646955,157438725,A,0,2021-06-20,WASHINGTON DC
31646955,157438725,A,0,2021-06-23,WASHINGTON DC
31646955,157438725,A,0,2021-06-25,WASHINGTON DC
31646955,157438725,A,0,2021-06-26,WASHINGTON DC
32305657,257187715,A,0,2021-06-29,WASHINGTON DC
245431721,172200215,A,0,2021-04-30,CHICAGO IL
31668733,246144867,A,0,2021-04-30,NASHVILLE TN
255605895,2002614079,A,0,2021-04-06,NEW ENGLAND
255605895,2002614079,A,0,2021-04-12,NEW ENGLAND
245432337,173010535,A,0,2021-04-12,NEW ENGLAND
245431717,155093549,A,0,2021-04-02,NEW YORK NY
245431717,155093549,A,0,2021-04-15,NEW YORK NY
245431717,155093549,A,0,2021-04-27,NEW YORK NY
246084885,168237117,A,0,2021-04-13,NEW YORK NY
46604711,159776387,A,0,2021-04-12,NEW YORK NY
46604711,159776387,A,0,2021-04-19,NEW YORK NY
32634439,172543115,A,0,2021-04-12,PHILADELPHIA PA
32634439,172543115,A,0,2021-04-14,PHILADELPHIA PA
32634439,172543115,A,0,2021-04-22,PHILADELPHIA PA
31899561,246871735,A,0,2021-04-09,WASHINGTON DC
31646955,157438725,A,0,2021-04-05,WASHINGTON DC
31646955,157438725,A,0,2021-04-20,WASHINGTON DC
32539485,2003247723,A,0,2021-04-19,WASHINGTON DC
32133709,255623345,A,0,2021-04-26,WASHINGTON DC
246084885,168237117,A,0,2021-04-27,NEW YORK NY
32336719,246810777,A,0,2020-05-04,NEW YORK NY
32305657,145881023,B,0,2021-07-22,CHICAGO IL
245431717,155093549,A,0,2020-06-12,NEW YORK NY
31646955,157438725,A,0,2020-06-16,WASHINGTON DC
245432029,240851013,A,0,2021-03-22,CHICAGO IL
31668733,246144867,A,0,2021-03-16,NASHVILLE TN
255605895,2002614079,A,0,2021-03-14,NEW ENGLAND
255605895,2002614079,A,0,2021-03-23,NEW ENGLAND
255605895,2002614079,A,0,2021-03-25,NEW ENGLAND
245574733,30368283,A,0,2021-03-25,NEW YORK NY
245431717,155093549,A,0,2021-03-01,NEW YORK NY
245431717,155093549,A,0,2021-03-19,NEW YORK NY
245431717,155093549,A,0,2021-03-24,NEW YORK NY
245431717,155093549,A,0,2021-03-26,NEW YORK NY
245431717,155093549,A,0,2021-03-29,NEW YORK NY
32336719,246810777,A,0,2021-03-08,NEW YORK NY
32336719,246810777,A,0,2021-03-22,NEW YORK NY
246084885,168237117,A,0,2021-03-31,NEW YORK NY
46604711,159776387,A,0,2021-03-16,NEW YORK NY
32634439,172543115,A,0,2021-03-25,PHILADELPHIA PA
32521817,32097129,A,0,2021-03-10,PHILADELPHIA PA
32521817,32097129,A,0,2021-03-25,PHILADELPHIA PA
32521817,32097129,A,0,2021-03-26,PHILADELPHIA PA
32068489,106178319,A,0,2021-03-07,WASHINGTON DC
32068489,106178319,A,0,2021-03-10,WASHINGTON DC
31646955,157438725,A,0,2021-03-01,WASHINGTON DC
31646955,157438725,A,0,2021-03-02,WASHINGTON DC
31646955,157438725,A,0,2021-03-05,WASHINGTON DC
31646955,157438725,A,0,2021-03-15,WASHINGTON DC
31646955,157438725,A,0,2021-03-24,WASHINGTON DC
31646955,157438725,A,0,2021-03-25,WASHINGTON DC
31646955,157438725,A,0,2021-03-29,WASHINGTON DC
32133709,255623345,A,0,2021-03-15,WASHINGTON DC
32305657,145881023,C,0,2021-05-04,CHICAGO IL
32305657,145881023,C,0,2021-05-11,CHICAGO IL
32305657,145881023,B,0,2020-09-24,CHICAGO IL
32634439,172543115,A,0,2020-04-13,PHILADELPHIA PA
245432029,240851013,A,0,2021-02-22,CHICAGO IL
31668733,246144867,A,0,2021-02-02,NASHVILLE TN
32336719,246810777,A,0,2021-02-11,NEW YORK NY
32634439,172543115,A,0,2021-02-09,PHILADELPHIA PA
245432029,240851013,A,0,2021-02-25,CHICAGO IL
32267299,106267841,A,0,2021-02-24,NASHVILLE TN
31668733,246144867,A,0,2021-02-05,NASHVILLE TN
31668733,246144867,A,0,2021-02-15,NASHVILLE TN
245431461,159954475,A,0,2021-02-24,NASHVILLE TN
255605895,2002614079,A,0,2021-02-17,NEW ENGLAND
245574733,30368283,A,0,2021-02-08,NEW YORK NY
245431717,155093549,A,0,2021-02-11,NEW YORK NY
46604711,159776387,A,0,2021-02-02,NEW YORK NY
46604711,159776387,A,0,2021-02-04,NEW YORK NY
46604711,159776387,A,0,2021-02-10,NEW YORK NY
46604711,159776387,A,0,2021-02-17,NEW YORK NY
46604711,159776387,A,0,2021-02-18,NEW YORK NY
32634439,172543115,A,0,2021-02-04,PHILADELPHIA PA
32634439,172543115,A,0,2021-02-26,PHILADELPHIA PA
245431745,39708123,A,0,2021-02-22,PHILADELPHIA PA
32521817,32097129,A,0,2021-02-24,PHILADELPHIA PA
32068489,106178319,A,0,2021-02-14,WASHINGTON DC
32068489,106178319,A,0,2021-02-21,WASHINGTON DC
31646955,157438725,A,0,2021-02-02,WASHINGTON DC
31646955,157438725,A,0,2021-02-03,WASHINGTON DC
31646955,157438725,A,0,2021-02-26,WASHINGTON DC
245998037,40904531,A,0,2021-01-04,CHICAGO IL
32267299,106267841,A,0,2021-01-18,NASHVILLE TN
255605895,2002614079,A,0,2021-01-24,NEW ENGLAND
31831901,249629215,A,0,2021-01-15,NEW ENGLAND
245574733,30368283,A,0,2021-01-18,NEW YORK NY
245431717,155093549,A,0,2021-01-20,NEW YORK NY
245431717,155093549,A,0,2021-01-22,NEW YORK NY
32336719,246810777,A,0,2021-01-08,NEW YORK NY
46604711,159776387,A,0,2021-01-19,NEW YORK NY
32068489,106178319,A,0,2021-01-05,WASHINGTON DC
32068489,106178319,A,0,2021-01-19,WASHINGTON DC
32068489,106178319,A,0,2021-01-27,WASHINGTON DC
31646955,157438725,A,0,2021-01-04,WASHINGTON DC
31646955,157438725,A,0,2021-01-22,WASHINGTON DC
32539485,2003247723,A,0,2021-01-13,WASHINGTON DC
32133709,255623345,A,0,2021-01-21,WASHINGTON DC
31668733,246144867,A,0,2021-01-14,NASHVILLE TN
32305657,145881023,C,0,2021-04-07,CHICAGO IL
32305657,145881023,C,0,2021-04-14,CHICAGO IL
32305657,145881023,C,0,2021-04-21,CHICAGO IL
245431721,172200215,A,0,2020-12-01,CHICAGO IL
245431721,172200215,A,0,2020-12-30,CHICAGO IL
32267299,106267841,A,0,2020-12-10,NASHVILLE TN
32267299,106267841,A,0,2020-12-17,NASHVILLE TN
32267299,106267841,A,0,2020-12-28,NASHVILLE TN
31668733,246144867,A,0,2020-12-02,NASHVILLE TN
255605895,255605895,A,0,2020-12-03,NEW ENGLAND
31831901,249629215,A,0,2020-12-04,NEW ENGLAND
31831901,249629215,A,0,2020-12-09,NEW ENGLAND
245574733,30368283,A,0,2020-12-02,NEW YORK NY
245574733,30368283,A,0,2020-12-10,NEW YORK NY
245574733,30368283,A,0,2020-12-21,NEW YORK NY
245574733,30368283,A,0,2020-12-23,NEW YORK NY
245431717,155093549,A,0,2020-12-08,NEW YORK NY
245431717,155093549,A,0,2020-12-22,NEW YORK NY
245431717,155093549,A,0,2020-12-28,NEW YORK NY
245431717,155093549,A,0,2020-12-29,NEW YORK NY
32336719,246810777,A,0,2020-12-20,NEW YORK NY
31762397,31689091,A,0,2020-12-15,NEW YORK NY
32634439,172543115,A,0,2020-12-03,PHILADELPHIA PA
32634439,172543115,A,0,2020-12-08,PHILADELPHIA PA
32634439,172543115,A,0,2020-12-15,PHILADELPHIA PA
32068489,106178319,A,0,2020-12-16,WASHINGTON DC
32068489,106178319,A,0,2020-12-20,WASHINGTON DC
32068489,106178319,A,0,2020-12-28,WASHINGTON DC
31646955,157438725,A,0,2020-12-10,WASHINGTON DC
31646955,157438725,A,0,2020-12-28,WASHINGTON DC
32305657,145881023,B,0,2020-08-04,CHICAGO IL
245431717,155093549,A,0,2020-01-07,NEW YORK NY
32267299,106267841,A,0,2020-11-10,NASHVILLE TN
32267299,106267841,A,0,2020-11-24,NASHVILLE TN
255605895,2002614079,A,0,2020-11-20,NEW ENGLAND
255605895,255605895,A,0,2020-11-20,NEW ENGLAND
31831901,249629215,A,0,2020-11-17,NEW ENGLAND
245574733,30368283,A,0,2020-11-09,NEW YORK NY
245574733,30368283,A,0,2020-11-11,NEW YORK NY
245574733,30368283,A,0,2020-11-16,NEW YORK NY
245574733,30368283,A,0,2020-11-24,NEW YORK NY
245574733,30368283,A,0,2020-11-25,NEW YORK NY
245431717,155093549,A,0,2020-11-05,NEW YORK NY
46604711,159776387,A,0,2020-11-16,NEW YORK NY
32068489,106178319,A,0,2020-11-13,WASHINGTON DC
31646955,157438725,A,0,2020-11-20,WASHINGTON DC
31646955,157438725,A,0,2020-11-23,WASHINGTON DC
32267299,106267841,A,0,2020-10-01,NASHVILLE TN
32267299,106267841,A,0,2020-10-16,NASHVILLE TN
32267299,106267841,A,0,2020-10-26,NASHVILLE TN
255605895,2002614079,A,0,2020-10-25,NEW ENGLAND
255605895,2002614079,A,0,2020-10-27,NEW ENGLAND
255605895,2002614079,A,0,2020-10-30,NEW ENGLAND
255605895,248067237,A,0,2020-10-14,NEW ENGLAND
245574733,30368283,A,0,2020-10-01,NEW YORK NY
245574733,30368283,A,0,2020-10-07,NEW YORK NY
245574733,30368283,A,0,2020-10-13,NEW YORK NY
245574733,30368283,A,0,2020-10-30,NEW YORK NY
245431717,155093549,A,0,2020-10-05,NEW YORK NY
245431717,155093549,A,0,2020-10-14,NEW YORK NY
245431717,155093549,A,0,2020-10-15,NEW YORK NY
32634439,172543115,A,0,2020-10-14,PHILADELPHIA PA
32068489,106178319,A,0,2020-10-06,WASHINGTON DC
32068489,106178319,A,0,2020-10-08,WASHINGTON DC
32068489,106178319,A,0,2020-10-11,WASHINGTON DC
31646955,157438725,A,0,2020-10-13,WASHINGTON DC
31646955,157438725,A,0,2020-10-16,WASHINGTON DC
245431721,31675921,A,0,2020-08-05,CHICAGO IL
31782449,246866219,A,0,2020-08-27,NASHVILLE TN
255605895,248067237,A,0,2020-08-17,NEW ENGLAND
31831901,249629215,A,0,2020-08-19,NEW ENGLAND
31831901,249629215,A,0,2020-08-25,NEW ENGLAND
245574733,30368283,A,0,2020-08-04,NEW YORK NY
245574733,30368283,A,0,2020-08-05,NEW YORK NY
245574733,30368283,A,0,2020-08-25,NEW YORK NY
245431717,155093549,A,0,2020-08-27,NEW YORK NY
46604711,159776387,A,0,2020-08-05,NEW YORK NY
46604711,159776387,A,0,2020-08-10,NEW YORK NY
32634439,172543115,A,0,2020-08-14,PHILADELPHIA PA
32068489,106178319,A,0,2020-08-02,WASHINGTON DC
32068489,106178319,A,0,2020-08-11,WASHINGTON DC
31646955,157438725,A,0,2020-08-18,WASHINGTON DC
245431717,155093549,A,0,2020-08-21,NEW YORK NY
32634439,172543115,A,0,2020-02-25,PHILADELPHIA PA
32305657,145881023,A,0,2020-09-11,CHICAGO IL
32305657,145881023,A,0,2020-09-14,CHICAGO IL
245431667,105396815,A,0,2020-09-28,NASHVILLE TN
32267299,106267841,A,0,2020-09-08,NASHVILLE TN
32267299,106267841,A,0,2020-09-22,NASHVILLE TN
255605895,248067237,A,0,2020-09-24,NEW ENGLAND
32007779,30101083,A,0,2020-09-14,NEW ENGLAND
31831901,249629215,A,0,2020-09-15,NEW ENGLAND
32305657,31652639,A,0,2020-09-25,NEW ENGLAND
245574733,30368283,A,0,2020-09-01,NEW YORK NY
245574733,30368283,A,0,2020-09-04,NEW YORK NY
245431717,155093549,A,0,2020-09-14,NEW YORK NY
245431717,155093549,A,0,2020-09-16,NEW YORK NY
245431717,155093549,A,0,2020-09-28,NEW YORK NY
32634439,172543115,A,0,2020-09-10,PHILADELPHIA PA
32634439,172543115,A,0,2020-09-14,PHILADELPHIA PA
32634439,172543115,A,0,2020-09-24,PHILADELPHIA PA
32068489,106178319,A,0,2020-09-01,WASHINGTON DC
31646955,157438725,A,0,2020-09-22,WASHINGTON DC
31646955,157438725,A,0,2020-09-29,WASHINGTON DC
32603955,165755859,A,0,2020-09-28,WASHINGTON DC
32305657,145881023,C,0,2021-07-23,CHICAGO IL
32068489,106178319,B,0,2020-07-15,WASHINGTON DC
32305657,145881023,B,0,2020-01-16,CHICAGO IL
32305657,145881023,B,0,2020-01-30,CHICAGO IL
31646955,157438725,B,0,2020-01-16,WASHINGTON DC
31831901,249629215,A,0,2020-07-30,NEW ENGLAND
32305657,145881023,A,0,2020-07-21,CHICAGO IL
32267299,106267841,A,0,2020-07-23,NASHVILLE TN
255605895,248067237,A,0,2020-07-16,NEW ENGLAND
31831901,249629215,A,0,2020-07-15,NEW ENGLAND
245574733,30368283,A,0,2020-07-01,NEW YORK NY
245574733,30368283,A,0,2020-07-09,NEW YORK NY
245574733,30368283,A,0,2020-07-16,NEW YORK NY
245574733,30368283,A,0,2020-07-22,NEW YORK NY
245574733,30368283,A,0,2020-07-27,NEW YORK NY
245431717,155093549,A,0,2020-07-17,NEW YORK NY
32336719,246810777,A,0,2020-07-21,NEW YORK NY
32305657,145881023,C,0,2021-06-08,CHICAGO IL
32305657,145881023,C,0,2021-06-17,CHICAGO IL
32305657,145881023,C,0,2021-06-23,CHICAGO IL
245431717,155093549,B,0,2021-02-23,NEW YORK NY
32305657,145881023,C,0,2021-07-12,CHICAGO IL
32305657,145881023,A,0,2021-07-19,CHICAGO IL
31668733,246144867,A,0,2021-07-08,NASHVILLE TN
255605895,255605895,A,0,2021-07-26,NEW ENGLAND
31831901,249629215,A,0,2021-07-13,NEW ENGLAND
31831901,249629215,A,0,2021-07-24,NEW ENGLAND
245574733,30368283,A,0,2021-07-07,NEW YORK NY
245574733,30368283,A,0,2021-07-29,NEW YORK NY
32336719,246810777,A,0,2021-07-08,NEW YORK NY
32336719,246810777,A,0,2021-07-09,NEW YORK NY
46604711,159776387,A,0,2021-07-07,NEW YORK NY
46604711,159776387,A,0,2021-07-08,NEW YORK NY
46604711,159776387,A,0,2021-07-12,NEW YORK NY
46604711,159776387,A,0,2021-07-15,NEW YORK NY
46604711,159776387,A,0,2021-07-16,NEW YORK NY
46604711,159776387,A,0,2021-07-20,NEW YORK NY
46604711,159776387,A,0,2021-07-21,NEW YORK NY
32634439,172543115,A,0,2021-07-01,PHILADELPHIA PA
32634439,172543115,A,0,2021-07-09,PHILADELPHIA PA
32634439,172543115,A,0,2021-07-26,PHILADELPHIA PA
32191075,30243509,A,0,2021-07-30,WASHINGTON DC
32517997,151999263,A,0,2021-07-10,NASHVILLE TN
31668733,246144867,A,0,2021-07-23,NASHVILLE TN
245432337,173010535,A,0,2021-07-26,NEW ENGLAND
32080829,105649295,A,0,2021-07-02,PHILADELPHIA PA
246197793,246197793,A,0,2021-08-02,CHICAGO IL
245431721,172200215,A,0,2021-08-02,CHICAGO IL
245431721,172200215,A,0,2021-08-09,CHICAGO IL
31668733,246144867,A,0,2021-08-02,NASHVILLE TN
32007779,30101083,A,0,2021-08-02,NEW ENGLAND
245928443,32428881,A,0,2021-08-02,NEW ENGLAND
31831901,249629215,A,0,2021-08-06,NEW ENGLAND
245574733,30368283,A,0,2021-08-03,NEW YORK NY
245574733,30368283,A,0,2021-08-05,NEW YORK NY
46604711,159776387,A,0,2021-08-10,NEW YORK NY
32068489,106178319,A,0,2021-08-12,WASHINGTON DC
31646955,157438725,A,0,2021-08-12,WASHINGTON DC
32133709,255623345,A,0,2021-08-01,WASHINGTON DC
32567703,30332897,A,0,2021-08-10,WASHINGTON DC
31721003,246270303,A,0,2021-08-06,NEW ENGLAND
245432337,173010535,A,0,2021-08-04,NEW ENGLAND
245432337,173010535,A,0,2021-08-13,NEW ENGLAND
32080829,172996161,A,0,2021-05-24,WASHINGTON DC
245431721,172200215,A,0,2021-05-14,CHICAGO IL
245431721,172200215,A,0,2021-05-21,CHICAGO IL
245431721,172200215,A,0,2021-05-27,CHICAGO IL
31668733,246144867,A,0,2021-05-18,NASHVILLE TN
32007779,30101083,A,0,2021-05-18,NEW ENGLAND
31831901,249629215,A,0,2021-05-11,NEW ENGLAND
245574733,30368283,A,0,2021-05-05,NEW YORK NY
245574733,30368283,A,0,2021-05-06,NEW YORK NY
245431717,155093549,A,0,2021-05-28,NEW YORK NY
32336719,246810777,A,0,2021-05-29,NEW YORK NY
46604711,159776387,A,0,2021-05-03,NEW YORK NY
46604711,159776387,A,0,2021-05-07,NEW YORK NY
46604711,159776387,A,0,2021-05-13,NEW YORK NY
46604711,159776387,A,0,2021-05-17,NEW YORK NY
46604711,159776387,A,0,2021-05-21,NEW YORK NY
46604711,159776387,A,0,2021-05-24,NEW YORK NY
32080829,105649295,A,0,2021-05-03,PHILADELPHIA PA
32634439,172543115,A,0,2021-05-04,PHILADELPHIA PA
32634439,172543115,A,0,2021-05-24,PHILADELPHIA PA
32634439,172543115,A,0,2021-05-25,PHILADELPHIA PA
31646955,157438725,A,0,2021-05-06,WASHINGTON DC
31646955,157438725,A,0,2021-05-11,WASHINGTON DC
32539485,2003247723,A,0,2021-05-06,WASHINGTON DC
245431667,2006594729,A,0,2021-05-07,NASHVILLE TN
31668733,246144867,A,0,2021-05-07,NASHVILLE TN
31668733,246144867,A,0,2021-05-17,NASHVILLE TN
31668733,246144867,A,0,2021-05-20,NASHVILLE TN
32305657,145881023,B,0,2020-10-02,CHICAGO IL
245432337,173010535,A,0,2021-06-23,NEW ENGLAND
246084885,168237117,A,0,2021-06-02,NEW YORK NY
32634439,172543115,A,0,2021-06-10,PHILADELPHIA PA
32068489,106178319,A,0,2021-06-09,WASHINGTON DC
32074337,246307055,A,0,2021-06-24,CHICAGO IL
246273275,246273275,A,0,2021-06-29,CHICAGO IL
32299971,167899355,A,0,2021-06-10,CHICAGO IL
32267299,106267841,A,0,2021-06-17,NASHVILLE TN
255605895,255605895,A,0,2021-06-16,NEW ENGLAND
31831901,249629215,A,0,2021-06-17,NEW ENGLAND
32336719,246810777,A,0,2021-06-26,NEW YORK NY
246084885,168237117,A,0,2021-06-24,NEW YORK NY
46604711,159776387,A,0,2021-06-04,NEW YORK NY
46604711,159776387,A,0,2021-06-08,NEW YORK NY
46604711,159776387,A,0,2021-06-21,NEW YORK NY
32634439,172543115,A,0,2021-06-03,PHILADELPHIA PA
32634439,172543115,A,0,2021-06-14,PHILADELPHIA PA
32634439,172543115,A,0,2021-06-16,PHILADELPHIA PA
31899561,249057699,A,0,2021-06-29,WASHINGTON DC
40801247,146429215,A,0,2021-06-29,WASHINGTON DC
31646955,157438725,A,0,2021-06-03,WASHINGTON DC
31655055,218398531,A,0,2021-06-21,WASHINGTON DC
245431721,31675921,A,0,2020-05-26,CHICAGO IL
32267299,106267841,A,0,2020-05-01,NASHVILLE TN
31831901,249629215,A,0,2020-05-18,NEW ENGLAND
245574733,30368283,A,0,2020-05-05,NEW YORK NY
245574733,30368283,A,0,2020-05-18,NEW YORK NY
245574733,30368283,A,0,2020-05-20,NEW YORK NY
245431717,155093549,A,0,2020-05-27,NEW YORK NY
32634439,172543115,A,0,2020-05-18,PHILADELPHIA PA
32068489,106178319,A,0,2020-05-13,WASHINGTON DC
31646955,157438725,A,0,2020-05-07,WASHINGTON DC
31646955,157438725,A,0,2020-05-04,WASHINGTON DC
245431721,31675921,A,0,2020-06-25,CHICAGO IL
32267299,106267841,A,0,2020-06-29,NASHVILLE TN
255605895,248067237,A,0,2020-06-22,NEW ENGLAND
255605895,248067237,A,0,2020-06-25,NEW ENGLAND
245574733,30368283,A,0,2020-06-02,NEW YORK NY
245574733,30368283,A,0,2020-06-23,NEW YORK NY
245431717,155093549,A,0,2020-06-24,NEW YORK NY
46604711,159776387,A,0,2020-06-05,NEW YORK NY
32634439,172543115,A,0,2020-06-30,PHILADELPHIA PA
32068489,106178319,A,0,2020-06-10,WASHINGTON DC
31646955,157438725,A,0,2020-06-17,WASHINGTON DC
31646955,157438725,A,0,2020-06-24,WASHINGTON DC
31646955,157438725,A,0,2020-06-29,WASHINGTON DC
31831901,249629215,A,0,2020-06-18,NEW ENGLAND
219416353,245568711,A,0,2020-04-01,CHICAGO IL
245431721,31675921,A,0,2020-04-27,CHICAGO IL
32068489,106178319,A,0,2020-04-29,WASHINGTON DC
245431717,155093549,A,0,2020-04-15,NEW YORK NY
245431721,172200215,A,0,2021-04-28,CHICAGO IL
245432029,240851013,A,0,2021-04-14,CHICAGO IL
32517997,151999263,A,0,2021-04-07,NASHVILLE TN
32556513,32269571,A,0,2021-04-26,NASHVILLE TN
31668733,246144867,A,0,2021-04-06,NASHVILLE TN
31831901,249629215,A,0,2021-04-09,NEW ENGLAND
31831901,249629215,A,0,2021-04-21,NEW ENGLAND
245574733,30368283,A,0,2021-04-21,NEW YORK NY
245431717,155093549,A,0,2021-04-05,NEW YORK NY
46604711,159776387,A,0,2021-04-05,NEW YORK NY
46604711,159776387,A,0,2021-04-08,NEW YORK NY
46604711,159776387,A,0,2021-04-23,NEW YORK NY
46604711,159776387,A,0,2021-04-26,NEW YORK NY
46604711,159776387,A,0,2021-04-30,NEW YORK NY
32634439,172543115,A,0,2021-04-06,PHILADELPHIA PA
32521817,32097129,A,0,2021-04-06,PHILADELPHIA PA
32521817,32097129,A,0,2021-04-29,PHILADELPHIA PA
31646955,157438725,A,0,2021-04-08,WASHINGTON DC
31646955,157438725,A,0,2021-04-19,WASHINGTON DC
